comment_text,sentiment_label,sentiment,confidence_score,url,post_url
1 tỉ lẻ mấy bác,TRUNG TÍNH,NEU,0.8668,https://www.facebook.com/nguyen.tuan.anh.177639/videos/m%E1%BB%99t-c%E1%BA%B7p-xe-7-ch%E1%BB%97-ng%E1%BB%93i-r%E1%BB%99ng-r%C3%A3i-nh%E1%BA%A5t-cho-m%E1%BB%8Di-ng%C6%B0%E1%BB%9Di-l%E1%BB%B1a-ch%E1%BB%8Dn-theo-t%C3%A0i-ch%C3%ADnh%EF%B8%8F-evere/1554893255496186?locale=en_US,https://www.facebook.com/nguyen.tuan.anh.177639/videos/m%E1%BB%99t-c%E1%BA%B7p-xe-7-ch%E1%BB%97-ng%E1%BB%93i-r%E1%BB%99ng-r%C3%A3i-nh%E1%BA%A5t-cho-m%E1%BB%8Di-ng%C6%B0%E1%BB%9Di-l%E1%BB%B1a-ch%E1%BB%8Dn-theo-t%C3%A0i-ch%C3%ADnh%EF%B8%8F-evere/1554893255496186?locale=en_US
đó. riviu là phải như này. chứ mấy ông cứ khoe xe em xe em mà ẩn cmn danh,TIÊU CỰC,NEG,0.9771,https://www.facebook.com/groups/gearupvn/posts/1441160164115780?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1441160164115780?locale=en_US
bác nào muốn hết chòng chành nâng cấp phuộc Koni Active cho VF7 VF6 nhắn em nha ☎️ 0357099065,TÍCH CỰC,POS,0.8542,https://www.facebook.com/groups/vinfastvf7vn/posts/2082084692333484?locale=en_US,https://www.facebook.com/groups/vinfastvf7vn/posts/2082084692333484?locale=en_US
A500 ngon   Bổ rẻ bác,TÍCH CỰC,POS,0.9929,https://www.facebook.com/groups/70maivietnam/posts/24551909664467584?locale=en_US,https://www.facebook.com/groups/70maivietnam/posts/24551909664467584?locale=en_US
"Vđ yên tâm về chất lượng vì là xe TQ, thôi e lạy bác, bác lấy city đi cho lành :)))",TÍCH CỰC,POS,0.8874,https://www.facebook.com/groups/gearupvn/posts/1384403996458064?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1384403996458064?locale=en_US
Quan trọng nhất đủ tài chính và thích thì quất thôi.,TRUNG TÍNH,NEU,0.8462,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US
Cùng tâm trạng xe để ở xưởng từ 5/12 đến giờ k bít bao giờ sửa được pin. Quá chán cái dịch vụ,TIÊU CỰC,NEG,0.9867,https://www.facebook.com/groups/1023069638660550/posts/1138502010450645?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1138502010450645?locale=en_US
tới móc 20.000 gấp đôi nhé mình vừa làm xong,TRUNG TÍNH,NEU,0.8118,https://www.facebook.com/groups/511125243409500/posts/1196697244852293?locale=en_US,https://www.facebook.com/groups/511125243409500/posts/1196697244852293?locale=en_US
Họ báo mình thế xong rút luôn cam của mình ra,TIÊU CỰC,NEG,0.9862,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1645009670103759?locale=en_US,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1645009670103759?locale=en_US
Veloz bản top quá ngon có tiền là em quất,TÍCH CỰC,POS,0.9928,https://www.facebook.com/Otofun.Community/videos/ph%E1%BB%8Fng-v%E1%BA%A5n-ng%C6%B0%E1%BB%9Di-d%C3%B9ng-toyota-veloz-cross-chi%E1%BA%BFc-xe-l%C3%BD-t%C6%B0%E1%BB%9Fng-d%C3%A0nh-cho-gia-%C4%91%C3%ACnh-tr%E1%BA%BB/430957405669007?locale=en_US,https://www.facebook.com/Otofun.Community/videos/ph%E1%BB%8Fng-v%E1%BA%A5n-ng%C6%B0%E1%BB%9Di-d%C3%B9ng-toyota-veloz-cross-chi%E1%BA%BFc-xe-l%C3%BD-t%C6%B0%E1%BB%9Fng-d%C3%A0nh-cho-gia-%C4%91%C3%ACnh-tr%E1%BA%BB/430957405669007?locale=en_US
Phương Lê chuẩn bj mua,TÍCH CỰC,POS,0.9049,https://www.facebook.com/FordVietnam/posts/m%C6%B0a-t%E1%BA%A1i-h%C3%A0-n%E1%BB%99i-kh%C3%B4ng-l%C3%A0m-gi%E1%BA%A3m-s%E1%BB%A9c-n%C3%B3ng-m%C3%A0-c%C3%B2n-tr%E1%BB%9F-th%C3%A0nh-s%C3%A0n-di%E1%BB%85n-ho%C3%A0n-h%E1%BA%A3o-%C4%91%E1%BB%83-c%C3%A1c/1585242650298904?locale=en_US,https://www.facebook.com/FordVietnam/posts/m%C6%B0a-t%E1%BA%A1i-h%C3%A0-n%E1%BB%99i-kh%C3%B4ng-l%C3%A0m-gi%E1%BA%A3m-s%E1%BB%A9c-n%C3%B3ng-m%C3%A0-c%C3%B2n-tr%E1%BB%9F-th%C3%A0nh-s%C3%A0n-di%E1%BB%85n-ho%C3%A0n-h%E1%BA%A3o-%C4%91%E1%BB%83-c%C3%A1c/1585242650298904?locale=en_US
Liên hệ em tư vấn 2 dong xe trên 0372970825,TRUNG TÍNH,NEU,0.8587,https://www.facebook.com/groups/1303596676829453/posts/2462765530912556?locale=en_US,https://www.facebook.com/groups/1303596676829453/posts/2462765530912556?locale=en_US
"Creta nhé
Mấy khi đi 7 người
Đi 7 người thì gọi 2 taxi mà đi
Lăn tăn làm cc gì nhiều thế",TIÊU CỰC,NEG,0.9664,https://www.facebook.com/groups/431401395145676/posts/1155941886024953?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/1155941886024953?locale=en_US
"Đã 2.5 mà còn turbo thì phải hao chứ nhưng đc cái nó sướng, nhưng đi càng lâu thì thấy củng bth à bác. Con San mới này ae khen là cảm giác lái khá ngon, tiệm cận xe Đức, option đã, ghế êm các thứ, tầm giá đó thì quá hời cho 1 con xe xấu là xấu đuôi vs adas hơi nhạy đi phố hơi cọc, lốp đi đường xấu hơi ồn còn đường đẹp thì êm,",TÍCH CỰC,POS,0.9851,https://www.facebook.com/groups/aemexe/posts/3661310387357204?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3661310387357204?locale=en_US
"Con xe đầu tiên nhà mình dùng là city L, đi hơn 5 năm rồi vẫn thấy nó tốt, rất ít khi hỏng vặt, khoang lái rộng rãi. Cảm giác đi xa an tâm vì sensing của nó khá được việc",TÍCH CỰC,POS,0.9915,https://www.facebook.com/groups/gearupvn/posts/1573981627500299?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1573981627500299?locale=en_US
"Đúng tốc độ đúng làn giưc khoảng cách 30-50m để sảy ra cái gì phía trước mình còn chủ động, ko cần bám đuổi theo xe nào hết mình hay đi vậy",TÍCH CỰC,POS,0.5175,https://www.facebook.com/groups/xpandervietnamclub/posts/4268771400011901?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/4268771400011901?locale=en_US
"Có hôm mình pót lỗi vẫn duyệt bt,có hôm pót bài hỏi lỗi xong xíu thì bị khoá pót 🥹",TIÊU CỰC,NEG,0.9875,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1349744526296943?locale=en_US,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1349744526296943?locale=en_US
Giá thế nào shop ơi?,TÍCH CỰC,POS,0.9911,https://www.facebook.com/HondaKit/videos/hud-honda-crv-2026-l/1198218082489657?locale=en_US,https://www.facebook.com/HondaKit/videos/hud-honda-crv-2026-l/1198218082489657?locale=en_US
Đi ít nên thuê đi bn,TRUNG TÍNH,NEU,0.8971,https://www.facebook.com/groups/vf3clubvn369/posts/3994173760814551?locale=en_US,https://www.facebook.com/groups/vf3clubvn369/posts/3994173760814551?locale=en_US
"Mình dùng xoander cross của mình đời 2020 đi xuyên việt khắp nơi ,có lúc chở full tải phải buộc va ly lên trên nóc mà đi hà giang vẩn phà phà .đối với những dòng xe động cơ nhỏ như thế này thì mình linh hoạt về số lên số khi leo dốc và xuống dốc là ok rồi .các loại xe 2.0 vẩn có s+và s_ để lên số và về số mà .chủ yếu ở người lái linh hoạt hay ko thôi .đối với xpander thì với động cơ đó phục vụ gia đình là đủ dùng và coa khi lại nói là ngon nữa cơ các bạn ạ .vừa tiết kiệm.nhiên liệu ,đi lại lành tính ,chở được nhiều người đúng ko cả nhà",TÍCH CỰC,POS,0.9913,https://www.facebook.com/groups/xpandervietnamclub/posts/3633582026864178?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/3633582026864178?locale=en_US
xpander nên mua bản pre luôn nếu đủ lúa,TÍCH CỰC,POS,0.9286,https://www.facebook.com/groups/xpandervietnamclub/posts/3657440181145029?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/3657440181145029?locale=en_US
Mua daihatshu,TÍCH CỰC,POS,0.7859,https://www.facebook.com/groups/aemexe/posts/3041554892666093?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3041554892666093?locale=en_US
"mình chạy 2 xe: toyota hơn 15 năm, vẫn tốt, 
hundai 5 năm, đã bán
Giờ option lắp thêm thoải mái, chọn toyota cho lành",TÍCH CỰC,POS,0.9929,https://www.facebook.com/groups/otofun2021/posts/626554748933139?locale=en_US,https://www.facebook.com/groups/otofun2021/posts/626554748933139?locale=en_US
"Bác chạy thử innova hybrid xem sao, nếu bác chủ yếu đi phố thì cũng là 1 lựa chọn không tồi trong tầm tiền.",TRUNG TÍNH,NEU,0.7746,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US
Thế chủ thớt ko cập nhật về việc rất nhiều anh em đi cao tốc liên tục >90km/h bị hết pin -> xe chỉ cho chạy tốc thấp để sạc lại pin,TIÊU CỰC,NEG,0.9814,https://www.facebook.com/groups/gearupvn/posts/1441160164115780?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1441160164115780?locale=en_US
"Canival luôn b, rộng rãi, tiện nghi, đời mới lâu lỗi mốt,…
Mấy con 5+2 thì hàng ghế cuối chật chỉ TE ngồi dc thôi, mà dựng hàng ghế cuối lên r thì cốp sau rất bé k để dc nhiều đồ
Chưa kể Cx8 hẹp ngang nữa nên hàng ghế 2 ngồi 3 chật",TRUNG TÍNH,NEU,0.5263,https://www.facebook.com/groups/SmartVozer/posts/3042981145925190?locale=en_US,https://www.facebook.com/groups/SmartVozer/posts/3042981145925190?locale=en_US
"vẫn đề bt, máy X chán vc",TIÊU CỰC,NEG,0.9876,https://web.facebook.com/groups/xpandervietnamclub/posts/2333169300238797?locale=en_US&_rdc=1&_rdr#,https://web.facebook.com/groups/xpandervietnamclub/posts/2333169300238797?locale=en_US&_rdc=1&_rdr#
"MAZDA 3 1.5L 2019
✅ Tư nhân 1 chủ từ mới.
✅ Odo 68.000km 
✅ Cam kết về chất lượng nguyên zin và pháp lý minh bạch
✅ Đèn led, phanh tay điện tử, ghế điện, cửa nóc,...
✅ Giá chào bán 4xy triệu
🚘 568 Đường Láng, Đống Đa,HN
☎️ 0979224898",TÍCH CỰC,POS,0.9923,https://www.facebook.com/groups/aemexe/posts/3087864364701812?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3087864364701812?locale=en_US
Tech cam bạn rẻ đủ sài,TÍCH CỰC,POS,0.9928,https://www.facebook.com/groups/1102206536936881/posts/2455920274898827?locale=en_US,https://www.facebook.com/groups/1102206536936881/posts/2455920274898827?locale=en_US
"Số 3: Vin đã ký với Li-Cycle để tái chế pin xe điện rồi. Nên thực tế là đã có giải pháp xử lý pin sau khi hết hạn.
https://vinfastauto.com/vn_en/vines-and-li-cycle-launch-global-battery-recycling-partnership?utm_source=chatgpt.com",TRUNG TÍNH,NEU,0.4699,https://www.facebook.com/groups/735017323524263/posts/2521403124885665?locale=en_US,https://www.facebook.com/groups/735017323524263/posts/2521403124885665?locale=en_US
Con này 15l/ 100km nội ô thì sao gọi tiết kiệm ?,TIÊU CỰC,NEG,0.9344,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US
Hybrid thôi bác. Nhẹ nhàng chứ diesel out meta rồi. Đi hybrid của Hàn rất ok mặc dù nó k mượt như Toyota nhg dùng hộp số truyền thống hết pin ko bị rung như Toyota hay e cvt nó kêu cho nhức đầu :)),TRUNG TÍNH,NEU,0.5641,https://www.facebook.com/groups/gearupvn/posts/1386510452914085?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1386510452914085?locale=en_US
A800se 😁,TÍCH CỰC,POS,0.9903,https://www.facebook.com/groups/70maivietnam/posts/24551909664467584?locale=en_US,https://www.facebook.com/groups/70maivietnam/posts/24551909664467584?locale=en_US
Xe laceti 2013 nổ máy tầm 2 phút vẫn hụt ga ! Chắc xe chưa quen xăng nên khoa chịu chút !,TIÊU CỰC,NEG,0.9708,https://www.facebook.com/groups/otoplusvn/posts/27514735858188353?locale=en_US,https://www.facebook.com/groups/otoplusvn/posts/27514735858188353?locale=en_US
Rước em nó về đi chú ơi.,TÍCH CỰC,POS,0.9479,https://www.facebook.com/VinFastAuto.Official/videos/vf-9-bi%E1%BB%83u-t%C6%B0%E1%BB%A3ng-th%E1%BB%9Di-th%C6%B0%E1%BB%A3ng-c%E1%BB%A7a-nh%E1%BB%AFng-ng%C6%B0%E1%BB%9Di-d%E1%BA%ABn-%C4%91%E1%BA%A7u/1387660312799824?locale=en_US,https://www.facebook.com/VinFastAuto.Official/videos/vf-9-bi%E1%BB%83u-t%C6%B0%E1%BB%A3ng-th%E1%BB%9Di-th%C6%B0%E1%BB%A3ng-c%E1%BB%A7a-nh%E1%BB%AFng-ng%C6%B0%E1%BB%9Di-d%E1%BA%ABn-%C4%91%E1%BA%A7u/1387660312799824?locale=en_US
Mình đổ E10 chạy bình thường,TRUNG TÍNH,NEU,0.911,https://www.facebook.com/groups/otoplusvn/posts/27514735858188353?locale=en_US,https://www.facebook.com/groups/otoplusvn/posts/27514735858188353?locale=en_US
Mong được trải nghiệm thực tế.,TÍCH CỰC,POS,0.9866,https://www.facebook.com/KiaVietNam.Official/videos/kh%C3%A1m-ph%C3%A1-kia-new-carnival-m%E1%BA%ABu-suv-c%E1%BB%A1-l%E1%BB%9Bn-kh%E1%BA%B3ng-%C4%91%E1%BB%8Bnh-v%E1%BB%8B-th%E1%BA%BF-d%E1%BA%ABn-%C4%91%E1%BA%A7unew-carnival-m/1035238694537386?locale=en_US,https://www.facebook.com/KiaVietNam.Official/videos/kh%C3%A1m-ph%C3%A1-kia-new-carnival-m%E1%BA%ABu-suv-c%E1%BB%A1-l%E1%BB%9Bn-kh%E1%BA%B3ng-%C4%91%E1%BB%8Bnh-v%E1%BB%8B-th%E1%BA%BF-d%E1%BA%ABn-%C4%91%E1%BA%A7unew-carnival-m/1035238694537386?locale=en_US
có con cùng đời màu đỏ k ạ,TRUNG TÍNH,NEU,0.6916,https://www.facebook.com/namanh0798154268/videos/kia-k3-16-premium-2022-%C4%91%E1%BA%B9p-qu%C3%A1-ace-%C6%A1i-autonamanh-xecugiare-hot-k3-k32022/848366554971891/?locale=en_US,https://www.facebook.com/namanh0798154268/videos/kia-k3-16-premium-2022-%C4%91%E1%BA%B9p-qu%C3%A1-ace-%C6%A1i-autonamanh-xecugiare-hot-k3-k32022/848366554971891/?locale=en_US
Cứ bấm chìa khởi động trước rồi lên xe đạp phanh vivi chào mới di chuyển tới nay 5v chưa thấy lỗi gì,TRUNG TÍNH,NEU,0.6672,https://www.facebook.com/groups/vinfastvf7vn/posts/2107542339787719?locale=en_US,https://www.facebook.com/groups/vinfastvf7vn/posts/2107542339787719?locale=en_US
10.2 đang ngon up 10.4 hết cộc cộc 😄 thím định lừa trẻ con à 😁,TÍCH CỰC,POS,0.8185,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1239503200654410?locale=en_US,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1239503200654410?locale=en_US
Đến cụ vượng còn phải đi xe này thì cụ biết chất như thế nào rồi 🫣,TÍCH CỰC,POS,0.9726,https://www.facebook.com/groups/vf3clubvn369/posts/4243434699221788?locale=en_US,https://www.facebook.com/groups/vf3clubvn369/posts/4243434699221788?locale=en_US
Lên xe nào mà chả đc. Vài năm nữa nó cấm hết thì eHEV cũng đắp chiếu thôi.,TIÊU CỰC,NEG,0.9878,https://www.facebook.com/groups/gearupvn/posts/1267090754856056?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1267090754856056?locale=en_US
"Nếu tầm 1 tỷ thì mua con huyndai palisade đi bác. Con đấy từ nội thất đến ngoại hình đều đẹp, lái chiếc đây thích lắm bác ak",TÍCH CỰC,POS,0.9925,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US
Vinasun taxi xe đầu tư xe vip xịn xò quá,TÍCH CỰC,POS,0.9848,https://www.facebook.com/VinasunTaxiOfficial/posts/gia-nh%E1%BA%ADp-vinasun-taxitham-gia-ng%C3%A0y-h%E1%BB%99i-tuy%E1%BB%83n-d%E1%BB%A5ng-16102024m%C3%B9a-noel-v%C3%A0-d%E1%BB%8Bp-t%E1%BA%BFt-%C4%91a/885264757061575?locale=en_US,https://www.facebook.com/VinasunTaxiOfficial/posts/gia-nh%E1%BA%ADp-vinasun-taxitham-gia-ng%C3%A0y-h%E1%BB%99i-tuy%E1%BB%83n-d%E1%BB%A5ng-16102024m%C3%B9a-noel-v%C3%A0-d%E1%BB%8Bp-t%E1%BA%BFt-%C4%91a/885264757061575?locale=en_US
Pin chìa khóa yếu thay pin thôi bạn,TIÊU CỰC,NEG,0.9575,https://www.facebook.com/groups/xpandervietnamclub/posts/3956550051234039?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/3956550051234039?locale=en_US
Cho xin gia va video lap nhe shop,TÍCH CỰC,POS,0.9573,https://www.facebook.com/thanhphongauto368/videos/-%C4%91i-%C4%91%C3%AAm-b%E1%BA%B1ng-fortuner-m%C3%A0-%C4%91%C3%A8n-ch%C6%B0a-%C4%91%E1%BB%A7-s%C3%A1ng%C4%91%E1%BB%ABng-%C4%91%E1%BB%83-nh%E1%BB%AFng-chuy%E1%BA%BFn-%C4%91i-ban-%C4%91%C3%AAm-tr%E1%BB%9F-th%C3%A0/1319684030147735?locale=en_US,https://www.facebook.com/thanhphongauto368/videos/-%C4%91i-%C4%91%C3%AAm-b%E1%BA%B1ng-fortuner-m%C3%A0-%C4%91%C3%A8n-ch%C6%B0a-%C4%91%E1%BB%A7-s%C3%A1ng%C4%91%E1%BB%ABng-%C4%91%E1%BB%83-nh%E1%BB%AFng-chuy%E1%BA%BFn-%C4%91i-ban-%C4%91%C3%AAm-tr%E1%BB%9F-th%C3%A0/1319684030147735?locale=en_US
Tại 5+2 nên người ta tưởng chung mâm với mấy con hạng D 🐧 mà so với hạng D thì lại quá hời,TÍCH CỰC,POS,0.751,https://www.facebook.com/groups/gearupvn/posts/1228099342088531?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1228099342088531?locale=en_US
"Tự doanh hay nhượng quyền mà mở nhiều quá, không tính đến lượng xe và doanh thu các trạm hiện tại thì tèo hết ông mở rồi mà ít vốn. Đầu tư trạm nhượng quyền vốn bỏ ra có ít đâu, chưa kể tiền để vận hàng nó 😭",TIÊU CỰC,NEG,0.9159,https://www.facebook.com/groups/3952468598316805/posts/4539925232904469?locale=en_US,https://www.facebook.com/groups/3952468598316805/posts/4539925232904469?locale=en_US
"Hrv là de overrate nhất VN, ko xứng đặt chung với Tucson",TIÊU CỰC,NEG,0.7788,https://www.facebook.com/groups/aemexe/posts/3770555053099403?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3770555053099403?locale=en_US
Xin giá lắp đặt,TRUNG TÍNH,NEU,0.8619,https://www.facebook.com/groups/1023069638660550/posts/1405654097068767?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1405654097068767?locale=en_US
"mua BRV thì thêm tý mua luôn con Dest hơn hẳn 1 vai, cấp trên của cả 2 đứa kia 😃",TÍCH CỰC,POS,0.696,https://www.facebook.com/groups/xpandervietnamclub/posts/4025381424350901?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/4025381424350901?locale=en_US
vf9 ạ,TÍCH CỰC,POS,0.9907,https://www.facebook.com/groups/1053626114731871/posts/26163077406693395?locale=en_US,https://www.facebook.com/groups/1053626114731871/posts/26163077406693395?locale=en_US
Viết bài mà cũng ngooo hết của co ho. Xe mitshu xpander nào 100 km hết 600. 000 xăng vậy ?  😂😂😂😂😂😂😂😂,TIÊU CỰC,NEG,0.9549,https://www.facebook.com/oneshotreviewofficial/posts/ch%E1%BB%A7-xe-limo-green-chia-s%E1%BA%BB-th%E1%BA%B3ng-th%E1%BA%AFn-chi-ph%C3%AD-nhi%C3%AAn-li%E1%BB%87u-b%E1%BA%A3o-d%C6%B0%E1%BB%A1ng-ch%E1%BB%89-nh%C6%B0-xe-m%C3%A1y/1458201772537421?locale=en_US,https://www.facebook.com/oneshotreviewofficial/posts/ch%E1%BB%A7-xe-limo-green-chia-s%E1%BA%BB-th%E1%BA%B3ng-th%E1%BA%AFn-chi-ph%C3%AD-nhi%C3%AAn-li%E1%BB%87u-b%E1%BA%A3o-d%C6%B0%E1%BB%A1ng-ch%E1%BB%89-nh%C6%B0-xe-m%C3%A1y/1458201772537421?locale=en_US
Vf5,TÍCH CỰC,POS,0.9588,https://www.facebook.com/groups/1023069638660550/posts/1132176077749905?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1132176077749905?locale=en_US
"Md3 chật, qua k3 hay elantra đi bác",TRUNG TÍNH,NEU,0.89,https://www.facebook.com/groups/431401395145676/posts/1056537172632092?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/1056537172632092?locale=en_US
"Mình ở Mỹ và đang chạy CX-5 đây. Cảm giác lái, nội thất xe cũng ngon so với giá tiền và xe đi cũng êm. Điểm trừ lúc mới lái thì cảm giác lắc lư nhưng lái lâu sẽ quen. Hàng ghế sau hơi nhỏ và hẹp nhưng mình cũng ko chở ai nên cũng ko care lắm. Nếu lái bản ko có turbo lúc đạp ga thì có delay nhẹ trước khi bức tốc. Ngoài ra mình thích cảm giác lái CX-5 giống mấy xe sang như Lexus vậy 😊",TÍCH CỰC,POS,0.9803,https://www.facebook.com/groups/gearupvn/posts/1468003671431429?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1468003671431429?locale=en_US
"Đi phê, cứ lấy đi, ko thất vọng đâu.",TÍCH CỰC,POS,0.9445,https://www.facebook.com/groups/vinfastvf7vn/posts/2246010202607598?locale=en_US,https://www.facebook.com/groups/vinfastvf7vn/posts/2246010202607598?locale=en_US
"Liên quan đến điện đóm, làm thay đổi công suất, mạch điện thiết kế thì không hãng nào bảo hành đâu. Kể cả làm tại hãng. Mà mức 5000km mà vẽ ra 1tr thì nhiều quá. Mức này chỉ cần thay dầu thôi.",TIÊU CỰC,NEG,0.9879,https://www.facebook.com/groups/aemexe/posts/2765094750312110?locale=en_US,https://www.facebook.com/groups/aemexe/posts/2765094750312110?locale=en_US
xe này có bảo hành thay pin ko nhi. Đi vài năm hỏng mất pin  lại thay tiền trăm bằng tiền xăng đi mấy năm thì nhọc,TIÊU CỰC,NEG,0.9874,https://www.facebook.com/Autodaily/videos/honda-crv-e-hev-hybrid-ngon-nh%E1%BA%A5t-vi%E1%BB%87t-nam/1294806891963169?locale=en_US,https://www.facebook.com/Autodaily/videos/honda-crv-e-hev-hybrid-ngon-nh%E1%BA%A5t-vi%E1%BB%87t-nam/1294806891963169?locale=en_US
con sonet bên Ấn nhiều ng chê cái khung gầm nó hơi nhiều. có 3 sao Ncap. raize thì hơi lành phành nhưng test bên nhật vs Asean đều 5 sao an toàn,TÍCH CỰC,POS,0.9861,https://www.facebook.com/groups/gearupvn/posts/443397433892063?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/443397433892063?locale=en_US
Nguyễn Thanh Nam,TRUNG TÍNH,NEU,0.79,https://www.facebook.com/ToyotaVietnam/posts/b%E1%BA%A1n-%C4%91%C3%A3-s%E1%BA%B5n-s%C3%A0ng-h%E1%BA%B9n-h%C3%B2-v%E1%BB%9Bi-toyota-t%E1%BA%A1i-tp-hcm-ch%C6%B0av%E1%BB%9Bi-s%E1%BB%B1-g%C3%B3p-m%E1%BA%B7t-%C4%91%E1%BA%B7c-bi%E1%BB%87t-c%E1%BB%A7a-ch%E1%BB%8B/432489765801839?locale=en_US,https://www.facebook.com/ToyotaVietnam/posts/b%E1%BA%A1n-%C4%91%C3%A3-s%E1%BA%B5n-s%C3%A0ng-h%E1%BA%B9n-h%C3%B2-v%E1%BB%9Bi-toyota-t%E1%BA%A1i-tp-hcm-ch%C6%B0av%E1%BB%9Bi-s%E1%BB%B1-g%C3%B3p-m%E1%BA%B7t-%C4%91%E1%BA%B7c-bi%E1%BB%87t-c%E1%BB%A7a-ch%E1%BB%8B/432489765801839?locale=en_US
Sao bác lại đổi từ Cx8 xuống Cx5 ạ ? Em thì định lên đời,TIÊU CỰC,NEG,0.9765,https://www.facebook.com/groups/gearupvn/posts/1305844094314055?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1305844094314055?locale=en_US
Xin thông tin b nhé !! Thanks,TÍCH CỰC,POS,0.5348,https://www.facebook.com/phukienotohuvi/videos/anh-th%E1%BB%A3-review-tr%E1%BA%A3i-nghi%E1%BB%87m-th%E1%BB%B1c-t%E1%BA%BF-g%C6%B0%C6%A1ng-%C4%91i%E1%BB%87n-vinfast-vf3/4261919347401635?locale=en_US,https://www.facebook.com/phukienotohuvi/videos/anh-th%E1%BB%A3-review-tr%E1%BA%A3i-nghi%E1%BB%87m-th%E1%BB%B1c-t%E1%BA%BF-g%C6%B0%C6%A1ng-%C4%91i%E1%BB%87n-vinfast-vf3/4261919347401635?locale=en_US
Mình cũng lấy vf7 eco được 1 tháng. Chạy thấy ổn. Hài lòng với chất lg của hàng Việt.👍🥰🇻🇳,TÍCH CỰC,POS,0.9928,https://www.facebook.com/groups/vinfastvf7vn/posts/2082084692333484?locale=en_US,https://www.facebook.com/groups/vinfastvf7vn/posts/2082084692333484?locale=en_US
Quá  tuyệt vời chanh thủ đăng ký nha,TÍCH CỰC,POS,0.9929,https://www.facebook.com/VinasunTaxiOfficial/posts/gia-nh%E1%BA%ADp-vinasun-taxitham-gia-ng%C3%A0y-h%E1%BB%99i-tuy%E1%BB%83n-d%E1%BB%A5ng-16102024m%C3%B9a-noel-v%C3%A0-d%E1%BB%8Bp-t%E1%BA%BFt-%C4%91a/885264757061575?locale=en_US,https://www.facebook.com/VinasunTaxiOfficial/posts/gia-nh%E1%BA%ADp-vinasun-taxitham-gia-ng%C3%A0y-h%E1%BB%99i-tuy%E1%BB%83n-d%E1%BB%A5ng-16102024m%C3%B9a-noel-v%C3%A0-d%E1%BB%8Bp-t%E1%BA%BFt-%C4%91a/885264757061575?locale=en_US
2 người cũng lấy cx5 =))) tại cx30 nó nhỏ sau này phải đổi xe,TRUNG TÍNH,NEU,0.8324,https://www.facebook.com/groups/gearupvn/posts/1490736265824836?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1490736265824836?locale=en_US
"Mua màu đen ấy bác, nó che đi được khuyết điểm cái đuôi xe",TRUNG TÍNH,NEU,0.8984,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3473698396118405?locale=en_US
"bài viết quá chi tiết, tks add.",TÍCH CỰC,POS,0.9926,https://www.facebook.com/groups/bdtd.vn/posts/1312165212789478?locale=en_US,https://www.facebook.com/groups/bdtd.vn/posts/1312165212789478?locale=en_US
